asia_category_code,brand_name,category_name,code,color_name,description,description_short,family,id,image,import_amount,import_price,import_value,is_active,last_date,magento_status,model,model2,name,price,product_all_properties,promotion_price,promotion_status,pv_sku,quantity,revenue,series,status,url_key,variant,watched
03-N002-01,LOGITECH,Bàn Phím,Sửa Mã SP,Đen,"<p><span>- Led RGB v&agrave; macro tuỳ chỉnh với phần mềm Logitech Gaming Software.<br />- Thiết kế đặc biệt của switch Romer-G cho ph&eacute;p đặt led v&agrave;o ch&iacute;nh giữa gi&uacute;p s&aacute;ng đều ph&iacute;m bấm.<br />- C&aacute;c ph&iacute;m multimedia được t&iacute;ch hợp v&agrave; đặt ở khu vực ri&ecirc;ng biệt.<br />- Thiết kế đơn giản ho&aacute; một c&aacute;ch tinh tế.</span></p>
<p><span><br />. Chiều cao: 153 mm (6,0 in)</span><br /><span>. Chiều rộng: 443,5 mm (17,5 in)</span><br /><span>. Độ d&agrave;y: 34,3 mm (1,4 in)</span><br /><span>. Khối lượng th&acirc;n ph&iacute;m : 1180g</span></p>","<p><span>- Led RGB v&agrave; macro tuỳ chỉnh với phần mềm Logitech Gaming Software.<br />- Thiết kế đặc biệt của switch Romer-G cho ph&eacute;p đặt led v&agrave;o ch&iacute;nh giữa gi&uacute;p s&aacute;ng đều ph&iacute;m bấm.<br />- C&aacute;c ph&iacute;m multimedia được t&iacute;ch hợp v&agrave; đặt ở khu vực ri&ecirc;ng biệt.<br />- Thiết kế đơn giản ho&aacute; một c&aacute;ch tinh tế.</span></p>
<p><span><br />. Chiều cao: 153 mm (6,0 in)</span><br /><span>. Chiều rộng: 443,5 mm (17,5 in)</span><br /><span>. Độ d&agrave;y: 34,3 mm (1,4 in)</span><br /><span>. Khối lượng th&acirc;n ph&iacute;m : 1180g</span></p>",,238,http://shop.gcafe.vn/media/catalog/product/7/6/76348-622887-full.jpg,6,2045000,12438000,0,,1,Bàn phím Logitech Gaming G810,Orion Spectrum,Bàn phím Logitech Gaming G810,2650000.0,1603528 ban phim logitech gaming g810 ban phim den logitech,,0.0,1603528,0.0,0.0,,3,ban-phim-co-logitech-g810-spectrum-romer-g-switch-usb-full-size-led-rgb-den-phim-den-920-007739,"Rome-G switch, RGB led",0
03-N002-99,Khác,Bàn Phím,Sửa Mã SP,,,,,242,http://phongvu.vn/media/catalog/product/b/_/b_n_ph_m_motospeed_k40.png,0,,0,0,,2,"Bàn phím Motospeed K40 USB Full-size (Đỏ, phím đen)",,"Bàn phím Motospeed K40 USB Full-size (Đỏ, phím đen)",0.0,"1703778 ban phim motospeed k40 usb full-size (do, phim den) ban phim  khac",,0.0,1703778,0.0,0.0,,0,ban-phim-motospeed-k40-d,,0
,Motospeed,Bàn Phím,Sửa Mã SP,,,,,248,http://phongvu.vn/media/catalog/product/b/a/ban-phim-motospeed-k40-_.jpg,0,,0,0,,2,Bàn phím Motospeed K40L (Đỏ),,Bàn phím Motospeed K40L (Đỏ),0.0,1703779 ban phim motospeed k40l (do) ban phim  motospeed,,0.0,1703779,0.0,0.0,,0,ban-phim-motospeed-k40l-d,,0
03-N002-99,Motospeed,Bàn Phím,Sửa Mã SP,Đỏ,"<p>- Giao tiếp USB 2.0<br />- Nhựa ABS, chữ khắc Laser kh&ocirc;ng bay m&agrave;u.<br />- Độ b&ecirc;n: 10 triệu lần bấm, bảng mạch silicon 3 lớp<br />- Chống tr&agrave;n nước<br />- Thiết kế nặng chống trượt, kiểu d&aacute;ng v&agrave; c&aacute;ch bấm giống b&agrave;n ph&iacute;m cơ<br />- C&ocirc;ng nghệ giả cơ số 1 thế giới mang lại cảm gi&aacute;c g&otilde; ph&iacute;m ho&agrave;n hảo<br />- Keycap được l&agrave;m bằng chất liệu PBT cao cấp, chất lượng v&agrave; mang lại cảm gi&aacute;c ch&acirc;n thực<br />- Plug and Play, kh&ocirc;ng cần d&ugrave;ng Driver</p>","<p>- Giao tiếp USB 2.0<br />- Nhựa ABS, chữ khắc Laser kh&ocirc;ng bay m&agrave;u.<br />- Độ b&ecirc;n: 10 triệu lần bấm, bảng mạch silicon 3 lớp<br />- Chống tr&agrave;n nước<br />- Thiết kế nặng chống trượt, kiểu d&aacute;ng v&agrave; c&aacute;ch bấm giống b&agrave;n ph&iacute;m cơ<br />- C&ocirc;ng nghệ giả cơ số 1 thế giới mang lại cảm gi&aacute;c g&otilde; ph&iacute;m ho&agrave;n hảo<br />- Keycap được l&agrave;m bằng chất liệu PBT cao cấp, chất lượng v&agrave; mang lại cảm gi&aacute;c ch&acirc;n thực<br />- Plug and Play, kh&ocirc;ng cần d&ugrave;ng Driver</p>",,252,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-gia-co-motospeed-k68-do-1487826017-1928882-55e5b12593d7d032c9a6935513cc1848.jpg,23,154000,418182,0,,1,Bàn phím Motospeed K68,,Bàn phím Motospeed K68,275000.0,1703780 ban phim motospeed k68 ban phim do motospeed,,0.0,1703780,0.0,0.0,,5,ban-phim-motospeed-k68,,0
,Motospeed,Bàn Phím,Sửa Mã SP,,,,,253,http://phongvu.vn/media/catalog/product/m/o/motospeed_k70_01.jpg,0,,0,0,,2,"Bàn phím Motospeed K70 USB Full-size Led (Đen, phím đen)",,"Bàn phím Motospeed K70 USB Full-size Led (Đen, phím đen)",0.0,"1703781 ban phim motospeed k70 usb full-size led (den, phim den) ban phim  motospeed",,0.0,1703781,0.0,0.0,,0,ban-phim-motospeed-k70-usb-full-size-led-den-phim-den,,0
03-N003-99,Motospeed,Bàn Phím & Chuột,Sửa Mã SP,,<p><br><br></p>,<p><br><br></p>,,256,http://shop.gcafe.vn/media/catalog/product/uploads/product/p_8655/2017/11/14/8655.png,0,132000,0,0,,1,Bàn phím + chuột Motospeed S700,,Bàn phím + chuột Motospeed S700,159000.0,1601157 ban phim + chuot motospeed s700 ban phim & chuot  motospeed,,0.0,1601157,0.0,0.0,,5,ban-phim-chuot-motospeed-s700,,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Đen,,,,257,http://phongvu.vn/media/catalog/product/n/e/newmen_e360.jpg,-1,175000,-1,0,,0,Bàn phím Newmen E360 đen,,Bàn phím Newmen E360 đen,219000.0,1703783 ban phim newmen e360 den ban phim den newmen,,0.0,1703783,0.0,0.0,,6,ban-phim-newmen-e360-usb-full-size-den-phim-den,Đen,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,,"- Chống chọi với mọi điều kiện sử dụng khắc nghiệt
- Anh em nào đã sài qua bàn phím Newmen E360 chắc sẽ hài lòng với bàn phím này, tuy không thể tháo khung ra làm vệ sinh như E360, nhưng mạch hàn kín, bảo đảm nước ngọt không chui vào làm đứt mạch được
- Đặc điểm ưu của Newmen E385 là thiết kế, nhất là 4 phím lên xuống, trái, phải thiết kế rộng hơn","- Chống chọi với mọi điều kiện sử dụng khắc nghiệt
- Anh em nào đã sài qua bàn phím Newmen E360 chắc sẽ hài lòng với bàn phím này, tuy không thể tháo khung ra làm vệ sinh như E360, nhưng mạch hàn kín, bảo đảm nước ngọt không chui vào làm đứt mạch được
- Đặc điểm ưu của Newmen E385 là thiết kế, nhất là 4 phím lên xuống, trái, phải thiết kế rộng hơn",,266,http://shop.gcafe.vn/media/catalog/product/n/e/newmen_e835.1.jpg,0,140000,0,0,,1,Bàn phím Newmen E835 (PS/2) đen,,Bàn phím Newmen E835 (PS/2) đen,170000.0,1703784 ban phim newmen e835 (ps/2) den ban phim  newmen,,0.0,1703784,0.0,0.0,,5,ban-phim-newmen-e835-ps-2-full-size-den-phim-den,"Đen, PS/2 connection",0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,,,,,270,http://shop.gcafe.vn/media/catalog/product/n/e/newmen_e835.1_1.jpg,5,125021,568180,0,,1,Bàn phím Newmen E835U đen,,Bàn phím Newmen E835U đen,170000.0,1703785 ban phim newmen e835u den ban phim  newmen,,0.0,1703785,0.0,0.0,,5,ban-phim-newmen-e835u-usb-full-size-den-phim-den,Đen,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Đen,,,,274,http://phongvu.vn/media/catalog/product/b/_/b_n_ph_m_newmen_gl100_led_xanh.png,0,260000,0,0,,2,Bàn phím Newmen GL100 (Đen),,Bàn phím Newmen GL100 (Đen),345000.0,1601521 ban phim newmen gl100 (den) ban phim den newmen,,0.0,1601521,0.0,0.0,,5,ban-phim-newmen-gl100-den,,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Đen,"NHẬY, NHẸ, ÊM - Không chỉ chuyên nghiệp cho Phòng Game mà còn là sản phẩm ưng ý của Game thủ","NHẬY, NHẸ, ÊM - Không chỉ chuyên nghiệp cho Phòng Game mà còn là sản phẩm ưng ý của Game thủ",,276,http://shop.gcafe.vn/media/catalog/product/n/e/newmen-gl800_02.jpg,5,290000,0,1,2018-09-12,1,Bàn phím Newmen GL800 đen,,Bàn phím Newmen GL800 đen,450000.0,1703786 ban phim newmen gl800 den ban phim den newmen,,0.0,1703786,0.0,7.028892176240843e-05,,1,ban-phim-newmen-gl800-den,Đen,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Vàng,"- Bàn phím cao su thiết kế chống nước.
- Dây cáp bọc dù chống đứt.
- Ký tự được in laser bền bỉ.
- Hệ thống đèn nền 7 màu tuỳ chỉnh.
- Tích hợp các chức năng multimedia và khoá phím windows phục vụ chơi game.","- Bàn phím cao su thiết kế chống nước.
- Dây cáp bọc dù chống đứt.
- Ký tự được in laser bền bỉ.
- Hệ thống đèn nền 7 màu tuỳ chỉnh.
- Tích hợp các chức năng multimedia và khoá phím windows phục vụ chơi game.",,283,http://shop.gcafe.vn/media/catalog/product/2/8/2896_9803.jpg,0,360000,0,1,2018-10-02,1,Bàn phím bán cơ Newmen GM100S USB Full-size LED xuyên chữ (Gold/White),,Bàn phím bán cơ Newmen GM100S USB Full-size LED xuyên chữ (Gold/White),399000.0,1703637 ban phim ban co newmen gm100s usb full-size led xuyen chu (gold/white) ban phim vang newmen,,0.0,1703637,0.0018656716417910447,0.0009116831626085362,,1,ban-phim-ban-co-newmen-gm100s-usb-full-size-led-xuyen-ch-gold-white,Full-size LED xuyên chữ (Gold/White),0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,,"<p>- Cấu tr&uacute;c b&aacute;n cơ độc quyền của Newmen <br />- Keycaps ABS, Double, Xuy&ecirc;n LED <br />- LED 7 m&agrave;u, tự động đổi, cố định m&agrave;u hoặc tắt LED nếu muốn<br />- Khung mặt kim loại chống ch&aacute;y<br />- Cable d&ugrave; 1.8m, chống soắn, chống nhiễu</p>","<p>- Cấu tr&uacute;c b&aacute;n cơ độc quyền của Newmen <br />- Keycaps ABS, Double, Xuy&ecirc;n LED <br />- LED 7 m&agrave;u, tự động đổi, cố định m&agrave;u hoặc tắt LED nếu muốn<br />- Khung mặt kim loại chống ch&aacute;y<br />- Cable d&ugrave; 1.8m, chống soắn, chống nhiễu</p>",,284,http://shop.gcafe.vn/media/catalog/product/n/e/newmengm100s2_pp_550.jpg,1,360000,0,1,2018-10-03,1,Bàn phím bán cơ Newmen GM100s Mặt nhôm Full-size LED (Silver/Brown),,Bàn phím bán cơ Newmen GM100s Mặt nhôm Full-size LED (Silver/Brown),399000.0,1703636 ban phim ban co newmen gm100s mat nhom full-size led (silver/brown) ban phim  newmen,,0.0,1703636,0.006929637526652452,0.003374027800448005,,1,ban-phim-ban-co-newmen-gm100s-m-t-nhom-full-size-led-silver-brown,Mặt nhôm Full-size LED (Silver/Brown),0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Trắng xanh,"Các phím bấm thiết kế giả cơ, cảm giác gõ rất nảy","Các phím bấm thiết kế giả cơ, cảm giác gõ rất nảy",,285,http://shop.gcafe.vn/media/catalog/product/8/1/81531893_1.gif,2,477001,0,1,,1,Bàn phím giả cơ Newmen GM150 (Trắng xanh),,Bàn phím giả cơ Newmen GM150 (Trắng xanh),596000.0,1703759 ban phim gia co newmen gm150 (trang xanh) ban phim trang xanh newmen,,0.0,1703759,0.0,0.0,,1,ban-phim-gia-co-newmen-gm150-trang-xanh,,0
,NEWMEN,Bàn Phím,Sửa Mã SP,,,,,287,http://phongvu.vn/media/catalog/product/n/e/newmen-gm19_01.jpg,0,,0,0,,2,Bàn phím Newmen GM19 PS/2 Full-size (Đỏ),,Bàn phím Newmen GM19 PS/2 Full-size (Đỏ),0.0,1703788 ban phim newmen gm19 ps/2 full-size (do) ban phim  newmen,,0.0,1703788,0.0,0.0,,0,ban-phim-newmen-gm19-ps-2-full-size-d,,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Đen,"<p>- Form case cơ bản, đơn giản dễ nh&igrave;n.<br />- B&agrave;n ph&iacute;m giả cơ (Semi mech), n&uacute;t bấm &ecirc;m.<br />- Kết nối cable USB 2.0 1m5m v&agrave; PS/2<br />- Antighosting 18 keys.<br />- Độ bền : 10 triệu lần nhấn</p>","<p>- Form case cơ bản, đơn giản dễ nh&igrave;n.<br />- B&agrave;n ph&iacute;m giả cơ (Semi mech), n&uacute;t bấm &ecirc;m.<br />- Kết nối cable USB 2.0 1m5m v&agrave; PS/2<br />- Antighosting 18 keys.<br />- Độ bền : 10 triệu lần nhấn</p>",,288,http://shop.gcafe.vn/media/catalog/product/1/1/11364396695582.jpg,0,170000,0,0,,1,Bàn phím Newmen GM19 (Đen),,Bàn phím Newmen GM19 (Đen),250000.0,1703787 ban phim newmen gm19 (den) ban phim den newmen,,0.0,1703787,0.0,0.0,,5,ban-phim-newmen-gm19-den,Đen,0
03-N004-09,NEWMEN,Bàn Phím,Sửa Mã SP,Đỏ,"<p>- Form case cơ bản, đơn giản dễ nh&igrave;n.<br />- B&agrave;n ph&iacute;m giả cơ (Semi mech), n&uacute;t bấm &ecirc;m.<br />- Kết nối cable USB 2.0 1m5m v&agrave; PS/2<br />- Antighosting 18 keys.<br />- Độ bền : 10 triệu lần nhấn<br /><br /></p>","<p>- Form case cơ bản, đơn giản dễ nh&igrave;n.<br />- B&agrave;n ph&iacute;m giả cơ (Semi mech), n&uacute;t bấm &ecirc;m.<br />- Kết nối cable USB 2.0 1m5m v&agrave; PS/2<br />- Antighosting 18 keys.<br />- Độ bền : 10 triệu lần nhấn<br /><br /></p>",,289,http://shop.gcafe.vn/media/catalog/product/b/_/b_n_ph_m_b_n_c_gaming_newmen_gm19_3.jpg,66,170000,9777496,0,,1,Bàn phím giả cơ Newmen GM19 đỏ,,Bàn phím giả cơ Newmen GM19 đỏ,250000.0,1703760 ban phim gia co newmen gm19 do ban phim do newmen,,0.0,1703760,0.0,0.0,,5,ban-phim-gia-co-newmen-gm19-do,Đỏ,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Vàng,"<p>- Cấu tr&uacute;c : giả cơ - Semi Mechanical<br />- Form : Cơ bản &amp; Đơn giản, dễ sử dụng<br />- Kết nối Cable USB 2.0 or PS/2 với 1,5 Meters Cable<br />- Antighosting 18Keys<br />- Độ bền : 10 triệu lần nhấn<br /><br /></p>","<p>- Cấu tr&uacute;c : giả cơ - Semi Mechanical<br />- Form : Cơ bản &amp; Đơn giản, dễ sử dụng<br />- Kết nối Cable USB 2.0 or PS/2 với 1,5 Meters Cable<br />- Antighosting 18Keys<br />- Độ bền : 10 triệu lần nhấn<br /><br /></p>",,290,http://shop.gcafe.vn/media/catalog/product/b/_/b_n_ph_m_newmen_gm19_v_ng_1.png,67,170000,10045725,0,,1,Bàn phím giả cơ Newmen GM19 vàng,,Bàn phím giả cơ Newmen GM19 vàng,179000.0,1703761 ban phim gia co newmen gm19 vang ban phim vang newmen,179000.0000,1.0,1703761,0.0,0.0,,6,ban-phim-gia-co-newmen-gm19-vang,Vàng,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,,"<p>- Keycap đ&uacute;c 2 lớp<br />- Thiết kế khung th&eacute;p kh&ocirc;ng viền<br />- Hiệu ứng LED như rắn, gợn s&oacute;ng, nh&aacute;y &hellip; nhiều lựa chọn cho hiệu ứng led.<br />- Thiết kế&nbsp; thời trang, dễ d&agrave;ng l&agrave;m sạch</p><br/><i><font color=""red"">Chỉ áp dụng đặt hàng online</font></i>","<p>- Keycap đ&uacute;c 2 lớp<br />- Thiết kế khung th&eacute;p kh&ocirc;ng viền<br />- Hiệu ứng LED như rắn, gợn s&oacute;ng, nh&aacute;y &hellip; nhiều lựa chọn cho hiệu ứng led.<br />- Thiết kế&nbsp; thời trang, dễ d&agrave;ng l&agrave;m sạch</p><br/><i><font color=""red"">Chỉ áp dụng đặt hàng online</font></i>",,295,http://shop.gcafe.vn/media/catalog/product/n/e/newmen_gm600.png,0,1100000,0,1,2018-09-15,1,Bàn phím cơ Newmen GM600 xám,,Bàn phím cơ Newmen GM600 xám,1790000.0,1703710 ban phim co newmen gm600 xam ban phim  newmen,,0.0,1703710,0.0,0.000284350669988344,,1,ban-phim-co-newmen-gm600-xam,"Blue Kailh Switch , Xám, phím đen",0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Vàng,"<p>- Chu&acirc;̉n giao ti&ecirc;́p:USB<br />- M&agrave;u: Gold<br />- Sử dụng Blue Switch<br />- Đ&egrave;n Led</p><br/><i><font color=""red"">Chỉ áp dụng đặt hàng online</font></i>","<p>- Chu&acirc;̉n giao ti&ecirc;́p:USB<br />- M&agrave;u: Gold<br />- Sử dụng Blue Switch<br />- Đ&egrave;n Led</p><br/><i><font color=""red"">Chỉ áp dụng đặt hàng online</font></i>",,296,http://shop.gcafe.vn/media/catalog/product/3/0/30401_30400_newmen_gm600_playpro_g.jpg,1,950000,0,1,,1,Bàn phím cơ Newmen GM600 vàng,,Bàn phím cơ Newmen GM600 vàng,1375000.0,1703709 ban phim co newmen gm600 vang ban phim vang newmen,,0.0,1703709,0.0,0.0,,1,ban-phim-co-newmen-gm600-vang,Vàng,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Đen,"- Thương hiệu: Newmen
- Chuẩn kết nối: USB
- Case : Kim loại
- Layout : Chuẩn ANSI - Chuẩn layout đang là xu hướng và bắt đầu xuất hiện trên các dòng phím Membrane 
- Switch : Membrane, chân cao, chống tràn nước
- LED 7 màu","- Thương hiệu: Newmen
- Chuẩn kết nối: USB
- Case : Kim loại
- Layout : Chuẩn ANSI - Chuẩn layout đang là xu hướng và bắt đầu xuất hiện trên các dòng phím Membrane 
- Switch : Membrane, chân cao, chống tràn nước
- LED 7 màu",,297,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-newmen-gm816-13.jpg,0,265000,0,1,2018-10-05,1,Bàn phím giả cơ Newmen GM816 (Đen),,Bàn phím giả cơ Newmen GM816 (Đen),370000.0,1703789 ban phim gia co newmen gm816 (den) ban phim den newmen,,0.0,1703789,0.00226545842217484,0.001062321283782902,,1,ban-phim-gia-co-newmen-gm816-den,Xám,0
,NEWMEN,Bàn Phím,Sửa Mã SP,,,,,298,http://phongvu.vn/media/catalog/product/0/0/002_zps5wgpwope.jpg,0,,0,0,,0,"Bàn phím Newmen KB808 Gaming USB Full-size Led (Đỏ, phím đen/xanh dương)",,"Bàn phím Newmen KB808 Gaming USB Full-size Led (Đỏ, phím đen/xanh dương)",,"1703791 ban phim newmen kb808 gaming usb full-size led (do, phim den/xanh duong) ban phim  newmen",,,1703791,0.0,0.0,,0,,,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Đen,"<p><span>- B&agrave;n ph&iacute;m chống nước</span><br /><span>- N&uacute;t bấm to, &ecirc;m, tạo cảm gi&aacute;c thoải m&aacute;i</span><br /><span>- C&ocirc;ng nghệ in khắc Laser si&ecirc;u bền</span><br /><span>- C&oacute; hệ thống đ&egrave;n LED khung viền, tạo hiệu ứng chơi Game đẹp</span></p>","<p><span>- B&agrave;n ph&iacute;m chống nước</span><br /><span>- N&uacute;t bấm to, &ecirc;m, tạo cảm gi&aacute;c thoải m&aacute;i</span><br /><span>- C&ocirc;ng nghệ in khắc Laser si&ecirc;u bền</span><br /><span>- C&oacute; hệ thống đ&egrave;n LED khung viền, tạo hiệu ứng chơi Game đẹp</span></p>",,299,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-newmen-kb810-den-1m4g3-4s0lcg.png,42,210000,8113635,1,2018-10-05,1,Bàn phím Newmen KB810 (Đen),,Bàn phím Newmen KB810 (Đen),265000.0,1601562 ban phim newmen kb810 (den) ban phim den newmen,,0.0,1601562,0.008528784648187633,0.002750053888231925,,1,ban-phim-newmen-kb810-usb-full-size-led-vi-n-d-phim-den,Đen,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Trắng xám,"<p>- B&agrave;n ph&iacute;m c&oacute; Led gi&uacute;p bạn l&agrave;m việc trong đ&ecirc;m đen, cho kh&ocirc;ng gian l&agrave;m việc th&ecirc;m sống động, đẹp mắt <br />- LED nền xuy&ecirc;n chữ 7 m&agrave;u<br />- C&ocirc;ng nghệ sơn b&oacute;ng, chống bụi, chống xước <br />- Giao tiếp USB, tương th&iacute;ch mọi hệ điều h&agrave;nh. D&ugrave;ng cho Laptop, PC<br />- B&agrave;n ph&iacute;m gaming ph&ugrave; hợp cho Game thủ v&agrave; c&aacute;c ph&ograve;ng Games, Net</p>","<p>- B&agrave;n ph&iacute;m c&oacute; Led gi&uacute;p bạn l&agrave;m việc trong đ&ecirc;m đen, cho kh&ocirc;ng gian l&agrave;m việc th&ecirc;m sống động, đẹp mắt <br />- LED nền xuy&ecirc;n chữ 7 m&agrave;u<br />- C&ocirc;ng nghệ sơn b&oacute;ng, chống bụi, chống xước <br />- Giao tiếp USB, tương th&iacute;ch mọi hệ điều h&agrave;nh. D&ugrave;ng cho Laptop, PC<br />- B&agrave;n ph&iacute;m gaming ph&ugrave; hợp cho Game thủ v&agrave; c&aacute;c ph&ograve;ng Games, Net</p>",,301,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-newmen-kb813-4b5n9n_1.jpg,-1,265000,-1,1,2018-09-27,1,Bàn phím Newmen KB813 FULL LED (Trắng xám),,Bàn phím Newmen KB813 FULL LED (Trắng xám),369000.0,1703794 ban phim newmen kb813 full led (trang xam) ban phim trang xam newmen,,0.0,1703794,0.0,5.2556959747101247e-05,,1,ban-phim-newmen-kb813-full-led-trang-xam,trắng,0
,NEWMEN,Bàn Phím,Sửa Mã SP,,,,,302,http://supplier.teko.vn/storage/a946ef3c679a8a708a589a9cc4e7068a.jpg,0,,0,0,,2,Bàn phím Newmen KB813 USB Full-size LED (Black / Grey),,Bàn phím Newmen KB813 USB Full-size LED (Black / Grey),0.0,1703793 ban phim newmen kb813 usb full-size led (black / grey) ban phim  newmen,,0.0,1703793,0.0,0.0,,0,ban-phim-newmen-kb813-usb-full-size-led-black-grey,,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Trắng,"<p>- B&agrave;n ph&iacute;m Chuẩn PS/2 Gaming<br />- Chuột Gaming cổng USB<br />- B&agrave;n ph&iacute;m sử dụng c&ocirc;ng nghệ phủ c&aacute;t chuy&ecirc;n dụng cho Game, tăng cường độ ch&acirc;n thực tr&ecirc;n đ&ocirc;i tay, chống trơn trượt<br />- D&acirc;y c&aacute;p 1,8m chuy&ecirc;n dụng cho Game, đầu chống nhiễu cực mạnh<br /><br /></p>","<p>- B&agrave;n ph&iacute;m Chuẩn PS/2 Gaming<br />- Chuột Gaming cổng USB<br />- B&agrave;n ph&iacute;m sử dụng c&ocirc;ng nghệ phủ c&aacute;t chuy&ecirc;n dụng cho Game, tăng cường độ ch&acirc;n thực tr&ecirc;n đ&ocirc;i tay, chống trơn trượt<br />- D&acirc;y c&aacute;p 1,8m chuy&ecirc;n dụng cho Game, đầu chống nhiễu cực mạnh<br /><br /></p>",,305,http://shop.gcafe.vn/media/catalog/product/1/w/1we8mr7vs52i1.jpg,5,250000,1136365,1,,1,Bàn phím Newmen KB810 (PS/2) (Trắng),,Bàn phím Newmen KB810 (PS/2) (Trắng),300000.0,1703796 ban phim newmen kb810 (ps/2) (trang) ban phim trang newmen,,0.0,1703796,0.0,0.0,,1,ban-phim-newmen-kb810-ps-2-trang,"Trắng, PS/2 connection",0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Đỏ,"- C&ocirc;ng nghệ in khắc Laser si&ecirc;u bền,<br />- C&oacute; hệ thống đ&egrave;n LED khung viền,<br />- Tạo hiệu ứng chơi Game đẹp,<br />- D&acirc;y c&aacute;p d&ugrave; si&ecirc;u d&agrave;i,chống ch&aacute;y, chống nhiễu.<br />- M&agrave;u sắc: Đỏ, trắng","- C&ocirc;ng nghệ in khắc Laser si&ecirc;u bền,<br />- C&oacute; hệ thống đ&egrave;n LED khung viền,<br />- Tạo hiệu ứng chơi Game đẹp,<br />- D&acirc;y c&aacute;p d&ugrave; si&ecirc;u d&agrave;i,chống ch&aacute;y, chống nhiễu.<br />- M&agrave;u sắc: Đỏ, trắng",,306,http://shop.gcafe.vn/media/catalog/product/2/7/27462_18880_ban-phim-game-co-day-newmen-kb810-led-den_1.jpg,0,210000,0,1,2018-10-04,1,Bàn phím Newmen KB810 (Đỏ),,Bàn phím Newmen KB810 (Đỏ),245000.0,1601563 ban phim newmen kb810 (do) ban phim do newmen,,0.0,1601563,0.00013326226012793177,7.667871191752457e-05,,1,ban-phim-newmen-km810-gaming-ps-2-led-d,,0
03-N002-99,NEWMEN,Bàn Phím,Sửa Mã SP,Đen,"<p>- Thiết kế cấu tr&uacute;c cột Admiralty giống như m&ecirc; cung di chuyển l&ecirc;n xuống<br />- Một ph&iacute;m gọi thoại Internet, v&ocirc; c&ugrave;ng thuận lợi<br />- Sử dụng chất liệu chống bụi ABS, chế t&aacute;c đặc th&ugrave;<br />- B&agrave;n ph&iacute;m sạch sẽ, vệ sinh dễ d&agrave;ng, kh&ocirc;ng b&aacute;m bụi</p>","<p>- Thiết kế cấu tr&uacute;c cột Admiralty giống như m&ecirc; cung di chuyển l&ecirc;n xuống<br />- Một ph&iacute;m gọi thoại Internet, v&ocirc; c&ugrave;ng thuận lợi<br />- Sử dụng chất liệu chống bụi ABS, chế t&aacute;c đặc th&ugrave;<br />- B&agrave;n ph&iacute;m sạch sẽ, vệ sinh dễ d&agrave;ng, kh&ocirc;ng b&aacute;m bụi</p>",,308,http://shop.gcafe.vn/media/catalog/product/n/e/newmen_raptor_e360p.png,-1,155617,-1,0,,1,Bàn phím Newmen Raptor E360P (PS/2) đen,,Bàn phím Newmen Raptor E360P (PS/2) đen,185000.0,1703797 ban phim newmen raptor e360p (ps/2) den ban phim den newmen,,0.0,1703797,0.0,0.0,,5,ban-phim-newmen-raptor-e360p-ps-2-full-size-den-phim-den,Đen. PS/2 connection,0
